@user destroy america is more the 24/7 chant from all democrats including hillary.	OFF
@user can i plz get a follow cause i love you so much and i was the first person to like ur vid? yellow_heart  url	NOT
... ammunition is in many states easier to buy than cold medicine...'   california tries new tack on gun violence: bullet control url	NOT
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user she is darling  heart_suit 	NOT
@user @user @user @user you are as nasty as he is	OFF
"@user why are you liberals, who are so quick to scream i'm a victim"", so clueless as to how our legal system works &amp; which law depts investigate which crimes? assault crimes are not what the fbi investigates, period. your ignorance on this matter is glaring &amp; you should be embarassed."""	OFF
@user and i have concerns with”democrats”	NOT
"why the world shouldn’t expect america to go back to ‘normal’ after trump""  url #tcot #maga #rednationrising"""	NOT
@user @user so gun control works?	NOT
@user @user hire american you pieces of trash!!!!! please!!!!!! and stop banning conservatives on your platforms please!!!!	OFF
@user and i’ll never pay to see another one of your movies.....	NOT
@user @user how many gun control measures did republicans shoot down in the house or senate during obama’s terms?  (hint: it’s in the triple digits.) bordering states with weak gun laws (wi &amp; in) make it easy for gangs to get guns into illinois.	OFF
"@user the hollywood elites make fun of republicans, conservatives, christians, jesus, &amp; ex-crackheads. that's very funny, considering they consist of democrats, liberals, atheists, satanists, and current"" crackheads. and don't forget, the adulterers, pedophiles, and abusers of woman."""	OFF
@user so you are advocating for a 35-person debate or what?	NOT
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user too bad the  clown_face  are funding it or it would tank by economic law.	NOT
@user @user @user what she is accusing him of is a sex crime felony with no statute of limitations in maryland. that means it is under the jurisdiction of the local authorities. fbi only gets involved if there is an issue with crossing state lines. they do not have legal authority to investigate.	NOT
@user why should she go? she is a whole person on her own. she can do her job regardless.	NOT
@user don’t get me started on the head of special needs she is on another planet	NOT
@user @user i miss pope benedict xvi so much.	NOT
@user @user you missed seeing pruitt chewing butt all the way to the end. he's all business. i love it	OFF
@user @user @user @user so if paul golding turned up for a job at the bbc you'd let him work for them?	OFF
@user @user @user @user @user u liberals always pull the race card... i see truth no matter what skin color!! they sold us all out! u would knowthat if u researched truth	NOT
@user @user  clapping_hands_light_skin_tone  clapping_hands_light_skin_tone  clapping_hands_light_skin_tone  way to go liberals... taking away from  americans ... smh	NOT
@user i’m done.   loudly_crying_face  loudly_crying_face  loudly_crying_face  franklin bout to die in jail. he is not fit for this...	NOT
@user my friend is involved in the gun control movement-had the same discussion with her. she really believes semi automatic guns aka “ assault rifles” spray bullets with one trigger pull. total ignorance	OFF
@user this is why you are my favourite person	NOT
@user ...is he the insider working against trump?... really looks that way - release the hounds!!	NOT
@user he’s a flake ...	OFF
@user antifa brought to you by carl's jr	NOT
@user @user @user @user @user @user @user @user denial is a common defense by liberals.  he worked for fusion and with fusion.  and michelle is a tranny i know you don’t like that but it’s true.  you can always deny like obama but the truth explodes out. i pity u for believing the dems like this how sad.  go find a safe place.	NOT
@user i don’t forgive you either....	NOT
@user @user i wonder which one is the democrat and which is the republican. the dude is now totally for gun control.  face_with_tears_of_joy 	OFF
@user i am fucking so fucking happy	OFF
@user @user good	NOT
@user blocked	NOT
@user @user so true for lucky she is appearing in lot of projects	NOT
@user did you see the response i typed  face_blowing_a_kiss  you are too much fun sometimes	NOT
@user holy shit no way	OFF
@user he is still eating and talking about p**sy on carter v. trust me	OFF
@user @user @user did you just say he? he has a female name. he is actually a she. actually get your facts right before making a stupid statement. everyone knows the game gets stale after a few months and the new dlc makes it interesting again.	OFF
@user dude. what the fuck is wrong with you?  i sent you a direct tweet to show you how you re-tweet your own shit. then i let it go. now you want to double down?  just go back to whoviille	OFF
@user thank you mr president for helping to #maga	NOT
@user @user he is!  lock him up!  lock him up!  :)	NOT
@user really? can you show me the studies from countries that have common sense gun control to support your statement. thx.	OFF
@user google got big by being the best search engine.  this is one reason why it is no longer a trustworthy search engine. @user	NOT
@user @user that’s where your wrong. only ruins conservatives. if it was a dem he would be considered for head of dnc	NOT
@user @user i head a little boy?	NOT
.@user is trying to negotiate a deal that satisfies the @user she can’t achieve it.  .@user would negotiate a deal for the country.  it’s time for this coalition of chaos to fall.  .@user is ready to serve in the interests of the many not the few!	NOT
*sings slowly* “i just want to see how beautiful you are.”  beating_heart 	NOT
@user @user course it has son  winking_face  winking_face  thumbs_up 	NOT
@user @user @user lol #liberalfool just maga	NOT
@user i love you!!!	NOT
@user @user @user for the love of all things sacred he cannot be voted in. he is well down towrds the bottom of that scummy swamp. the scales of justice need to let him drown in his own shit. make 2018 the year of holding each other accountable for our responsibilities.  peace_symbol  red_heart  canada  old_woman_light_skin_tone 	OFF
@user what the actual fuck. i hate that i've seen that with my eyes	OFF
@user white house said all parties shld be heard! this is why no one trust the media and why liberals are failing	NOT
@user 2020?  michael moore is a cheeseburger away from not making it to 2019!	NOT
@user @user @user @user @user @user @user lolololololololo are u kidding me. the antifa shows up at all protest to stop freedom of speech. open your eyes. where did the antifa come from democrats the snake party	OFF
@user but she never questioned congress’ sluch fund to payoff sexual harassment settlements.	NOT
@user @user @user @user good grief!  that's a relief!  now get rid of antifa.	OFF
@user @user he is protecting america.  shame on trump and gop.	NOT
@user no way.... way too much talent on the goonies. i’d like to see yall vs them tho real shit my gz.	OFF
@user he wants his 5 min of fame.	OFF
@user ...but liberals want gun control and gun free zones.	NOT
@user it’s a brilliant idea! since all the liberals want open boarders we have to pay for them someway what would you suggest @user ? build the dam wall and start taking care of the american people!! trump 2020  united_states  #draintheswamp	NOT
@user could b ebola too same symptoms	NOT
@user get him some line help. he is gonna be just fine. as the game went on you could see him progressing more with his reads. he brought what has been missing. the deep ball presence. now he just needs a little more time	NOT
@user it sure it here. those other photos of her were from decades ago. she is a complete liberal antifa. she can not be trusted. i don't believe her. not a whit.	OFF
@user hang in there. she is alive.	NOT
@user a democrat tried to stab a republican congressman-a democrat shot congressman scalise and tried to kill everybody around him-democrats are beating up republicans and denying them the right to speak-we know who the democrats are and they are not americans	OFF
@user better have a good lawyer #youhavebeenexposed #thegreatawakening #draintheswamp #youaregoingtojail #maga #qanon url	NOT
@user @user @user not crazy but given she is my wife i feel unqualified to give an unbiased answer lol	NOT
"@user the only line i can think of is if he supported gun control, and even then it'd probably have to be a big gun control thing and not just a maybe do more background checks"" proposal. but he'd never do that."""	NOT
@user omg that’s fucking crazy.	OFF
@user why cant we go 1 day without things being awful.	NOT
@user i’ve always seen myself as a classical liberaltarian. . . . . i’ll only eat the freshest classical liberals...	NOT
@user as if conservatives didn't hate sesame st enough	OFF
@user @user so glad you are an american! americans don’t hate....liberals are the true party of hate!	OFF
@user he should tell that to big bubba when he enters his prison cell	NOT
@user these niggas getting put on list and straight ass  skull  only niggas i seen good was yoshi patchmade jay and a few more rest are ass  hundred_points 	OFF
"@user @user agree 100% jay no wonder fbi back burnered it english appears to be second language high school @ below average use. also brought attention to being a citizen?  thinking_face  contradicted information  throughout high school"" &amp; ""the attack"" it can't be both. ford=university=soros=antifa=bull"""	NOT
@user @user @user oh boy just wait! you are in for a surprise! can't believe anyone to be that ignorant! lmao!	OFF
@user nah i ain’t done it yet. usually you have to walk extra far just to get to one so it defeats the purpose	NOT
@user @user @user perfectly stated! love our president!  red_heart  united_states  red_heart  united_states  red_heart  united_states  red_heart  united_states  red_heart  united_states  red_heart  united_states  red_heart 	NOT
@user @user whoever put this together thank you !!!!  i loved watching and the little circle on 18 made it so much better.  you are really awesome jude thaddeus wolfe!  so fun to watch.  proud of you boochi!	NOT
@user god bless my uncle has cancer too but she is in a better place now	NOT
@user #causality? is it:  1. chicago lawmakers instituted strict #guncontrol because of high pre-existing crime rate? 2. crime rate is high because strict gun control prevents law abiding citizens to be armed - so only scofflaws have guns? 3. no causality at all. statistics are #cohort	OFF
@user he’s a nut job and to republicans thinking he will support your “let kids be murdered in school” policy he says emma gonzalez is his idol who is a gun control advocate so don’t be fooled unless you want liberal policies. (personally i do but what the hell)	OFF
@user god help us.	NOT
maybe we aren't  #qanon #qarmytrain #wwg1wga #drainthedeepstate #maga url	NOT
@user @user corbyn and abbott won’t get in so the conservatives will win again  thumbs_up 	NOT
@user i follow civil liberals or center-left people and a few of them i’ve interacted with for yrs. i learn from them occasionally and hopefully vice versa. never thought about blocking them. i guess a shift is what ppl might see as problematic  man_shrugging_light_skin_tone 	NOT
@user school food ass anyways face_with_tears_of_joy  face_with_tears_of_joy 	NOT
@user all lives matter!!!!	NOT
@user @user @user @user conservatives like shapiro think everyone's cognitive functionality is structured like theirs: rules-based.  nope. it is especially true for non-conservatives that most people think results/goals-based and *not* rules-based.  so they can't contend with rule-breakers.	NOT
@user true liberals do	NOT
#womenshouldruletheworld that is all. url via @user	NOT
i’m not going to no function with niggas that wear maga hats  nauseated_face 	NOT
@user @user @user yeah fuck pogba thumbs_up 	OFF
@user got kamara too he is the man	NOT
@user @user you are such a fraud &amp; doing the fight against anti-semitism an extreme disservice.	OFF
@user @user two words i thought i would never hear together #ticats and cornhole	NOT
@user @user @user #brilliant bigotry..	OFF
@user @user @user @user @user antifa fails	NOT
@user when will you and the rest of the #msm go after #keithellison and the reports of abuse about him?..seem like you guys have 2 standards when it come to covering harassment claims against liberals (ignore or downplay) then conservatives (24/7 coverage assuming guilt right away)..	NOT
@user @user if i die from him again i might say fuck him and his armor and leave it there in his crypt and never go back lol	OFF
@user incoming the gun control patrol	NOT
@user @user @user mickie is 39 now? she is on her way out.	NOT
@user @user not supporting trump is the lowest low bar. i’m glad someone doesn’t support trump. it doesn’t make them an ally. there are plenty of conservatives who hate trump who aren’t also pure trash.	OFF
@user please can i print out the great poster you designed for #justiceforoliver i have a stall at @user event for this purpose. i was going to do one myself but you are much better at techno beaming_face_with_smiling_eyes  @user url	NOT
@user @user who are you to judge a man. is your name jesus? why fuss about the words he chose? how many did your messiah @user bring home. stop being a troll and wake up. #maga #qanon #wwg1wga #trump #trusttheplan url	OFF
@user amen  hundred_points have. grest  day edwsrd  folded_hands  #maga   hundred_points  united_states  united_states  united_states  united_states  url	NOT
@user here are the husbands: 1945 mrs dean 1969 mrs peterson lawton 2000 when she is dead mrs. peterson.  i think peterson came after lawton 1967 she divorced lawton  lawton had 6 wives last count lol url	NOT
@user i love carole! she is so smart i will really miss her! #rhony was hoping u would have been a great addition to @user or another political show. any news on what u will do next?  red_heart 	NOT
@user i am truly sorry that you are having a rough day. i hope it gets better for you. i am doing fantastic.	NOT
he’s back !!  james o’keefe’s ‘project veritas’ exposes the deep state in a new series of videos  he exposes a state dept employee organizing for the ‘democrat socialist of america’ while at work and your tax dollars pay him  #tuesdaytips #maga #kag  url url	NOT
@user who fucking cares?!?  he was in his home  some armed cop invaded his home and killed him  she is guilty.  end. of. story.	OFF
@user suck my dick	OFF
@user yeah bro i know like i have pretty good gun control but the smg 12 is just insane face_with_tears_of_joy 	NOT
@user @user @user @user @user i love how liberals call people names because that's all they have. how does he deserve to be called a dirt ball?	NOT
"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user this is the pic msm showed us in 1999 for #jfkjr plane wreckage also- fake!!!    here is a video, showing another pic msm showed of #jfkjr, even more fake!!! url  article:  evidence of a cover up &amp; why official story is in doubt!""  url url"	NOT
@user @user @user lol. it’s funny how you assumed i only have those qualifications. typical black tweep. when they are losing a debate they assume the other party is lower than them. “that’s why you are broke.” “stay there with your debt.” yet they’ve never met the person.  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy 	OFF
@user @user @user @user @user conservatives never believe women. it’s amazing. you assume lying every single time.  remembering the exact date of a high-school drinking party is a rather silly thing to expect. quick - what was the exact date of the one you got drunkest at? and name everyone there?	OFF
@user literally sam is quitting smoking mid competition and obviously having some mood swings from it. she is a fantastic human being and you’re portraying her as shit and portraying jc as a cute little dude when he groped tyler in his sleep. shame.	OFF
@user @user @user it's not your name. you're account is as fake as a 3 dollar bill. you are about as dense as stale unleavened bread.	NOT
@user @user @user i don‘t know why they can see she is lying they should leave him alone . they need to write an article now when they wanted to write 1 10 months ago . just so you know @user you make no money with melissa .	NOT
@user @user .@user you want publicity? try doing a video apologizing to your fans for kissing trump’s a$$ while burning that maga hat. puhlease you were just apologizing to drake &amp; posting video of your daughter singing the kiki song. so stop it. nobody’s buying this album either url	OFF
@user childess	NOT
@user chuck is a “ duck !”	OFF
@user @user you absolutely can enforce them consistently. stop and frisk isn’t a law based on definable characteristics. that’s the issue. gun control laws aren’t subjective like stop and frisk.	NOT
@user he is that stupid!	OFF
@user who does he think he is the dumb donald!!!!	OFF
"@user nothing with liberals is fair""."""	NOT
@user @user @user you are happy your all friend.	NOT
@user @user @user @user @user you are a good dancer and talented in drawings. my fingers are like that when i vote for cnco  face_with_tears_of_joy   #premiosheat2018 @user  #latingrammycnco  #cnconellen  @user #cnco #thelatinartist #pcas #followerickonig	NOT
@user as we now know there were scandals.  they were covered up very well.  that's coming to end.  slowly but surely.	NOT
@user yall please do not send her yall money this is a scam these are @user my wigs she is posting and scamming people	NOT
@user should be thanking her lucky stars that she has never been sexually assaulted or raped when she was a 15 year old girl.  she could hardly deal with a little harassment from antifa. #nothinglower	OFF
@user you mean like hollywood actress .@user ? she supports #antifa and uses their handbook as her profile pic. rants about #metoo yet her brother alexis arquette was abused as a child and she is silent about it  thumbs_down_medium_skin_tone  #hypocrites #liberalismisamentaldisease url	NOT
@user @user agreed. i have better ideas: abc—let antifa beat her to death at a pro-trump free speech rally.  1/	OFF
"us education can use a ton of rethinking""  url #tcot #maga #rednationrising"""	NOT
@user @user @user @user @user @user @user @user @user @user @user @user @user hi bee gee!!! you are so cute!!! grinning_cat_with_smiling_eyes  face_blowing_a_kiss 	NOT
@user that's fucking gross.	OFF
@user @user he is so breathtakingly handsome man	NOT
@user @user a must read! url	NOT
"@user ask cruz why he blames tofu eating liberals"" for the influx of money into texas after houston just held a conference to woo investors from china in may. texans must learn where that money is coming from and the reasons for the odd insults. url  #transparency"""	NOT
@user we thank our god for you every single day.  #maga to #kag	NOT
@user and then we can issue each one of them a pink unicorn.	NOT
@user reason is he is in a small market on a mediocre team.	OFF
54 concert goers massacred in fort worth with 9mm ruger p89. the nra calls gun control research 'unethical'.	OFF
"@user &lt; help. i should call my father to let him know you are up. i'll be right back.  i lean down placing a chaste kiss against his cheek. once i pulled away, i give him a bright smile as i walk out of the room to call my father.   i know he's &gt;"""	NOT
@user go pop open your lid in the kitchen. bam there he is.	NOT
9 factory workers gunned down in iowa city with 20-gauge winchester pump-action shotgun. the nra blames gun control laws.	OFF
@user @user completely agree.  the political legacy of cameron &amp; osbourne will be overlooked because of the eu debacle. how they took the country from £158bn deficit and kept everything running was a political miracle.	NOT
@user isn’t it time for the bbc to be asking some probing questions of the leader of the scottish conservatives..it’s in the public interest	NOT
#nickferrari seems to be intentionally misleading his viewers?!  suggesting paedophiles among whites are the same percentage as #muslims and that we are only angry at one? no mr ferrari .. i think not!  #lbc #lbcradio #maga #mcga #mega #mbga #conservatives #patriots url	OFF
@user how taser works?	NOT
@user another country with strict gun control.  for some reason gun control never helps the average citizen but dictators and terrorists sure support it.	NOT
@user definitely not as a democracy because its a constitutional republic!!	NOT
@user ford's takeover of the ontario conservatives makes trump's takeover of the gop look geologically slow.	NOT
@user @user what does that have to do with anything at all?  face_with_tears_of_joy  rolling_on_the_floor_laughing  the level of discourse from liberals is embarrassing	NOT
@user @user liberals aren't bright.	NOT
"@user what is my fucking problem? really?""  —jason denys a couple of times. he does not want to behave like an idiot / not again / but he's worried about her.  ""where is dick or bruce? are not they with you in this?"""""	OFF
@user low life bitches	OFF
@user not saying much to claim you are smarter than @user	NOT
@user here we go this is where the nats blow a lead now or the 8th inning have you not learned and strasburgh is not what everyone thinks he is inconsistent	NOT
#tyranny #totalitarianism #leftism just when you think #theleft can't sink any lower - #liberals fear their major cultural victories of the past half-century are democratically... url	NOT
@user traditionalists and fuddy-duddy conservatives form a convenient horseshoe with feminists when it comes to a lot of women's issues.  their reasons are grounded in chivalry and sex differences rather than equality but the result looks very similar.	NOT
@user @user @user @user @user @user brexit is the single most important political issue of the day. the mayor of london with the biggest direct democratic mandate in the uk needs to have a view.	NOT
@user he is perfect for the part! im with it .	NOT
@user throw antifa in there too!	NOT
@user yo he is gorgeous  smiling_face_with_heart-eyes  smiling_face_with_heart-eyes 	NOT
@user i already knew that ! lmao  face_with_tears_of_joy  so stay with us deplorable bigots!! we’re getting ready to fight for our country! #wwg1wga	OFF
@user @user @user then you are a fool too	OFF
@user liar!  set up by far left.  liberals are so predictable!  americans are into these empty stupid tactics.  no one believes you!  it’s a politically induced maneuver to attempt to delay the installation of a judge until after midterms.  it won’t work.  no go write your book!	OFF
@user because they are crates by the liberals  to save any kind of influence...	NOT
@user can’t believe you are not competitive for the same services as @user for life. your service isn’t worth and extra $30 a month. #cancel	NOT
@user eric ur no jeff sessions!!	NOT
@user element of surprise has gone then somehow i think this is more	NOT
"@user @user @user @user @user @user also not correct. but, the some of the safest us cities does not have strict gun control laws. (side-note: you can not believe one word that *michael moore preaches in any of his documentaries."") this video is a bit of an eye-opener: url"	NOT
@user @user @user @user @user @user a popular vote would be terrible! we would become a democracy!	NOT
@user well she supported $7 co payment for dr visits when president of ama thats an indication . she is ambitious thats all .	NOT
@user yoo our dogs should totally fuck	OFF
"@user @user @user freedom from national debt"" is also very good and written by former deputy secretary of the treasury frank n. newman. also great cuz he is not an mmt academic but basically confirms mmt from a non-mmt insider's perspective"""	NOT
#lowemissions #bus #transport #conservatives pm announces £106m funding for low-emission vehicles: url	NOT
sean spicer and donald trump in happier times.  #maga #theresistance #mondaymotivation url	NOT
@user are you going to become an antifa fighter now	NOT
@user @user i respected ron paul and dennis kucinich most in congress	NOT
@user and then americans are going to demand christine ford face criminal charges &amp; face jail time when she is proven to have lied. her guilt is in the fact she contacted dems not the fbi. ford did not come forward as a witness in the hearing. she’s bought and paid for	NOT
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user don't we all!  folded_hands 	NOT
and soros money in their pocket. #maga united_states  united_states  united_states  united_states  url	NOT
@user garrett you are amazing and funny. keep being you. i love when you talk about harry potter because harry potter is awesome	NOT
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user right ... it's a conditioning of sorts resulting in denial... irrelevant of the facts... thus welcomes cognitive dissonance in disguise- antifa  woman_facepalming_light_skin_tone 	NOT
@user @user @user @user @user education is devolved and is an utter shambles. the snp are in charge of it and neither the conservatives or brexit are a factor.	NOT
@user you suck so fucking hard that i genuinely want to drop out of school and quit doing art and spend every day of my life destroying another epson printer with a lead pipe. i hate you so much.	OFF
#twittershouldbe a less mean environment and less biased towards conservatives.	NOT
@user @user that's just what satan would say if he were threatened.	NOT
@user the owner is a elderly lady who couldn’t leave the trailer cause it was underwater and she is in oxygen tanks	NOT
@user @user and - on reflection -  i is a sycophantic twat   but that does not mean he is wrong	OFF
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user followed &amp; retweeted all these awesome maga patriots! we must get fired up &amp; get all our people out to vote in november or we will all be in for so much  lawlessness the dems are planning on bringing impeachment proceedings even though there are no impeachable offenses committed	OFF
"@user a much more traditional"" take on the lois &amp; clark dynamic is showing up in tom king's superman 100-page giants at walmart. i would recommend it. she is not super-heavily featured in the first issue but she is well-treated."""	NOT
@user @user @user @user @user here is your boy smoking marijuana and hanging out with a pornstar and escort girl and paying the people that keep her a slave to be his slave. he is insane url	OFF
@user don’t you have concerns about keith ellison?   well do you.	NOT
@user they crossed the line a long time ago. antifa is a branch of the socialist party.	NOT
@user @user their gullibility.   they think if a politician has an r by their name he is a good guy and don't research that person at all.	NOT
@user @user @user @user @user @user @user @user @user you mean like all the liberals screaming at a sc nomination hearing? that kind of clown show? so tell me since when do accusers get to make demands? this isn't a university misandry board of injustice.	OFF
@user @user how about starting with gun control.	NOT
@user now that bea arthur had a lovely mud bath and coconut oil rub she is settled in for her bedtime story and loves loves loves your book so much i had to read it three times to her before she would go to bed. we hope you are doing well and feeling better! url	NOT
@user yes he is and it's giving a good view	NOT
@user boy is that professor stupid or else has a mental illness. he obviously should not be teaching anyone!	OFF
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user be best. be #maga   check_mark_button following amazing patriots.	NOT
@user the interview is an important part of the hiring process. and selling yourself may not come naturally. let's make sure you're fully prepared: url ^tn	NOT
@user i want to fight one of you for real you are taking the piss url	OFF
@user she is disgusting	OFF
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user  person_raising_hand hello to all fellow patriots.	NOT
@user you are so talented i adore you	NOT
@user @user if the left  would just stop the politics of distraction he will keep more promises #maga	NOT
@user he is too bitchy...  and you?! i ask a question and you dont respond    why would this be 1 way street?	OFF
@user could it be that president trump is normal and most of washington d c are insane and totally out of touch with the forgotten middle class working people of america? drain the swamp &amp; maga.	NOT
@user she’s my bitch	OFF
6 people are dead after shooting spree in california ....and lord forbid we should talk about common sense gun control measures...oh no!!!  face_screaming_in_fear  face_screaming_in_fear  face_screaming_in_fear  face_screaming_in_fear 	NOT
@user @user @user who's paying for your tweet? antifa?	NOT
@user bono is utterly stupid ridiculous wealthy tax avoiding hypocrite fascist  i can’t listen to u2 again	OFF
@user if she is refusing to come forward how will this allegation from years ago be nvestigated??  nothing but obstruction and lies.   #confirmkavanaugh	NOT
@user lmao i really didn’t know him before that at all  face_with_tears_of_joy 	NOT
@user @user cause gun control worked so well for chicago?	NOT
@user @user doxx her.  see if she is as lilly white as she puts on.	NOT
@user the war on conservatives =antifa	OFF
@user he's like meuller hunted by a master sportsman / and the most powerful man in the world / barry armed trump unwittingly with lethal force / barry never thought killary would lose / url	NOT
@user @user cuz i've never been insulted by conservatives... ahahaha	NOT
@user @user @user maybe antifa asshats? those who physically assault others for their political beliefs? democrats are no saints and neither are you!	OFF
@user worst place i've experienced that is the fucking movies	OFF
@user @user @user @user ugh...you are one of those	NOT
@user oh no! hope you are okay.	NOT
@user hope you are enjoying strictly training !! url	NOT
@user because she knew how to add up the millions in @user donations received for access?	NOT
@user omg another bigot showing he is basically gutless - sounds much like donald  face_with_tears_of_joy 	OFF
@user liberals want to control ppl from cradle to coffin. they'd b happy if ppl avoided all physical/social contact w each other..... they are making us so suspicious of each other. divide and conquer is their hidden agenda.	OFF
@user @user i can not see him posting such a video if he was done with supes. he is wearing a krypton t-shirt too	NOT
@user yea he is he said he would if tua was healthy	NOT
@user early antifa group. heavily armed but look happy. url	NOT
"@user @user repeatedly re announcing previous measures and funding that don't come in effect until a future date and only serve to help housebuilders make more profit isn't going to solve the housing crisis"" created by labour and made worse by @user"	NOT
@user blame trump???  u bunch of idiots. blame the corruption over in pr	OFF
@user of course he is offended he is ill due to liberalism!	OFF
@user @user you are out of your fucking mind .. no socialism is good - no such thing as “democratic socialism” you fool	OFF
@user @user @user @user @user @user aalayah...i cannot express  enough how proud i am of you and your classmates. i truly believe your hard work will be the turning point in gun control!!it is definitely time for the old white boys club to step aside and listen to the young people who have suffered because of them.	NOT
@user @user @user @user i never said no one died in sa juan..i said she is only in charge of one town out of 78...don’t get me wrong many people to blame...in the case of ricardo rosello he is terrified of trump and wants to please him at all cause.  im sure roselló and trump knew the count was higher	NOT
@user @user @user @user @user one of them just called me 'politically and morally bankrupt' because i said i would get behind him if he opposed brexit  neutral_face  face_with_tears_of_joy 	NOT
@user by defending and making excuses for obvious bad behavior....you're sure to get more of it.	NOT
@user an insult to holocaust survivors and their families. an embarrassment to film making.	NOT
in honor of #constitutionday  i purchased a #trump t-shirt and a #maga hat  #trumptrain #liberty #freedom #america #usa #liberty url	NOT
@user and obama didn’t.... not to you because you agreed with him.....	NOT
@user eli is what he is at this point average at best	NOT
@user flake i lost 17 guys lost let the guy do his job and think of the people instead of your non existent career	NOT
@user what do you like to do when you are with your family? #askally	NOT
@user @user because he knows he is going to jail soon	NOT
@user @user @user @user oh wait now i get it. you two are antifa!	NOT
@user everyone? wow. that must have been an *exhaustive* research project. url	NOT
@user you are not	NOT
@user see his profile? thinks he is hardcore ....boi  thinking_face 	OFF
"@user @user @user she's  no poor thing"". she's an antifa protester with many ties to the dnc.   she's a trump hater. donated to hrc.  she didn't just ""appear"" out of the blue.  cracks me up how naive people are.  toughen up america! these are lying leftists intent on destroying our democracy!"""	NOT
"@user @user @user @user @user antifa means anti-fascist"". i'm not sure there is an antifa organization, but there are millions who are anti-fascist.  why are you not one of them?"""	OFF
@user @user @user @user @user um it’s right in front of your face. these big-tech giants are censoring conservatives every single day. dems constantly calling for “sensible gun control” and sometimes outright the repeal of the 2nd amendment. conservative ideas are shut down on college campuses...	NOT
@user bono is a nono in my house.	NOT
@user so much respect for that man wherever he is. red_circle  white_circle 	NOT
@user @user gfy since you are into code letters  face_with_tears_of_joy and how about pos  winking_face_with_tongue  middle_finger_light_skin_tone  writing_hand kma	NOT
@user i checked... #followed  woman_shrugging_light_skin_tone  face_with_tears_of_joy 	NOT
4.) most disliked oc- amai  vs most liked oc- kira amai is pretty much a freaking bad daughter. she killed her mum and little brother just to run off with some man.  kira is a pretty sweet gal who loves her father very much and just loves to be loved! she is also a determined gal	OFF
"@user you're either a bot or... for some reason you're associated gavin mcinnes with the alt-right""?   time to find some better news sources, bro? the ""alt-right"" hasn't been relevant since cville. your journalists covering #antifa or just focusing on a few harmless conservatives?"""	OFF
@user @user @user @user the choice is simple. if you vote gillum you are voting for socialism. if you vote for ron desantis you are voting for everything that makes florida great. #voterondesantis2018 url	NOT
@user @user @user @user you are asking the right questions face_with_tears_of_joy 	NOT
@user can’t we send this pig back to canada. he’s an animal.	OFF
@user fake news	NOT
@user @user i’m sorry that’s how the rap game goes. if i’m working with a producer that’s working with my enemy why wouldn’t i be like either them or me. find your own ppl. this is rap and she is well within her right to.	NOT
@user you never were a slave. spartacus was a slave and a heroic figure. you are neither.	OFF
@user we had leveon bell. thats the dumbest argument. but we can compare college for when he played. his best season was 1700 yds 26 tds. how about collins? and this is conners first year starting and he is starting much better than collins	OFF
@user @user those fucking calves man  drooling_face 	OFF
@user @user now they’ll have to pay more for their maga hats.	NOT
@user religious persecution is bad...  ...when it's your religion being persecuted. url	OFF
@user honestly  the fact he hasn't any legislative power coupled with the fact he is a skilled diplomat sways the balance for me.  besides the varadkar government pushes that kinda shit anyway president or not.	OFF
@user @user he was fucking murdered and all you can talk about is marijuana?	OFF
@user @user oh they’re real..this is what antifa looks like on twitter  face_with_tears_of_joy  face_with_tears_of_joy 	NOT
@user @user leader of antifa	NOT
@user he is  woman_shrugging_medium_skin_tone 	NOT
@user yay! you are unblocked  face_with_tears_of_joy  i see how you gently responded.	NOT
@user a few comics i never met i really want to meet now and he is one of them ha	NOT
@user @user dammit!! i fell asleep. can someone tell me what they were chanting about?	NOT
@user consider the source. it's only bono.	NOT
@user @user once again @user does zero research. but she is on the tv!!	NOT
@user her face looks like they throw quarters	NOT
@user @user good come back. lol!                   #maga	NOT
@user @user thank you!	NOT
@user @user trudeau and the metoo movement hahaha. he is on the wrong side there. funny how questions never went anywhere with trudeau.	OFF
regrann from trump_babes_2020 -  united_states  united_states amazing maga babe united_states  united_states  #trump #trump2020 #maga #maga2020 #trumpbabes #trumpbabes2020 #trump_babes_2020 #milfsfortrump  #babesfortrump #babesfortrump2020… url	NOT
